,id
40342,1418177
40343,238545
40344,1156054
40345,1418199
40346,1418201
40347,1418202
40348,107491
40349,1418212
40350,1418216
40351,500713
40352,1418217
40353,1549290
40354,1549292
40355,1418221
40356,1418222
40357,1418224
40358,1549296
40359,238583
40360,1418232
40361,1549304
40362,1418236
40363,1287164
40364,1418238
40365,1418241
40366,238596
40367,1418245
40368,1418246
40369,107528
40370,1549321
40371,1418250
40372,1549323
40373,1418252
40374,1418253
40375,1549326
40376,1418255
40377,893963
40378,1025040
40379,631820
40380,1025044
40381,1549335
40382,1287193
40383,1418266
40384,1418274
40385,1156131
40386,107555
40387,1418278
40388,238633
40389,1418283
40390,1549356
40391,1418284
40392,1549359
40393,1287218
40394,1025077
40395,1418296
40396,1025082
40397,1549373
40398,1156160
40399,1549376
40400,1549384
40401,894026
40402,1418315
40403,1549386
40404,1418314
40405,369739
40406,1418320
40407,1287248
40408,1025106
40409,1418325
40410,762966
40411,1418328
40412,1287273
40413,1549418
40414,1418347
40415,1418348
40416,1549419
40417,1549420
40418,1549421
40419,1549423
40420,1549425
40421,1549426
40422,894067
40423,1549427
40424,1549428
40425,1549429
40426,1549431
40427,1549432
40428,1418361
40429,1549433
40430,1418363
40431,369787
40432,500860
40433,1549434
40434,1549435
40435,500864
40436,1549436
40437,500866
40438,1549437
40439,500868
40440,1549438
40441,1418374
40442,1418375
40443,500870
40444,1549443
40445,500874
40446,500875
40447,500876
40448,1025164
40449,1549450
40450,1549447
40451,1549448
40452,1549449
40453,1025170
40454,1418387
40455,1549451
40456,1025173
40457,369814
40458,1549455
40459,1549456
40460,1549457
40461,1549458
40462,1549459
40463,1549460
40464,1418397
40465,1549461
40466,1549471
40467,1549463
40468,1549464
40469,1287330
40470,1549466
40471,1549468
40472,1549469
40473,1549470
40474,1549472
40475,1549473
40476,1549474
40477,1549478
40478,1549479
40479,1549480
40480,1549481
40481,1549483
40482,1549484
40483,1549485
40484,1549486
40485,1549487
40486,1549488
40487,1549491
40488,1549493
40489,1549494
40490,1549495
40491,1549496
40492,1418425
40493,1549497
40494,1549498
40495,1025212
40496,1549499
40497,1549500
40498,1549502
40499,1549503
40500,1549505
40501,1549506
40502,1549507
40503,1549508
40504,1549509
40505,1549510
40506,1549511
40507,1549512
40508,1549513
40509,1549514
40510,1549515
40511,1549516
40512,1549517
40513,1549518
40514,1376092
40515,1549520
40516,1549524
40517,1549525
40518,1287382
40519,1287383
40520,1549526
40521,1549528
40522,1549529
40523,1549530
40524,1549532
40525,1549533
40526,1549534
40527,1418457
40528,1549536
40529,1418465
40530,1418459
40531,238819
40532,1418468
40533,1549535
40534,1549542
40535,1418470
40536,1549544
40537,369901
40538,1549555
40539,1549560
40540,1549561
40541,107769
40542,1418494
40543,1156353
40544,1287425
40545,1549572
40546,1418501
40547,1418507
40548,1287437
40549,1418512
40550,1549587
40551,568509
40552,1418522
40553,1287456
40554,1418534
40555,501036
40556,1549615
40557,1549619
40558,1549621
40559,1549622
40560,1287479
40561,1287481
40562,1549629
40563,1549630
40564,369983
40565,1549631
40566,1418561
40567,1418558
40568,1025343
40569,1418564
40570,1025349
40571,501054
40572,238918
40573,369985
40574,1025354
40575,1418571
40576,1549646
40577,1025361
40578,1156434
40579,1549653
40580,1549654
40581,1549660
40582,1418593
40583,763236
40584,1418600
40585,1418602
40586,1418603
40587,1418605
40588,1549680
40589,1418609
40590,1418611
40591,1156467
40592,1156474
40593,1156476
40594,238972
40595,763263
40596,107907
40597,1549706
40598,1418635
40599,1549708
40600,1549714
40601,1418643
40602,1549716
40603,1549722
40604,1549723
40605,1418654
40606,1549727
40607,1549734
40608,1418663
40609,1549735
40610,1549737
40611,107949
40612,1549746
40613,1156531
40614,1549749
40615,1549751
40616,1549753
40617,1549756
40618,1549760
40619,1549761
40620,1549764
40621,1549769
40622,1549770
40623,1156557
40624,1549775
40625,1549776
40626,1549778
40627,1549779
40628,1156564
40629,1156566
40630,1549783
40631,1549784
40632,1549782
40633,1549785
40634,1549787
40635,1549786
40636,1418718
40637,1287648
40638,1418721
40639,1418722
40640,1549799
40641,239080
40642,1549801
40643,1549802
40644,1549803
40645,1549806
40646,1549809
40647,1287672
40648,894458
40649,1549825
40650,1549827
40651,1287683
40652,1549830
40653,1549831
40654,1549832
40655,108040
40656,370182
40657,1418766
40658,763409
40659,1418769
40660,1418771
40661,894483
40662,1287701
40663,1549846
40664,1418778
40665,239137
40666,1549860
40667,1549863
40668,1418792
40669,1418793
40670,1549867
40671,1549873
40672,1156659
40673,1549875
40674,1025589
40675,1156662
40676,1418813
40677,763454
40678,1418817
40679,108099
40680,1287750
40681,1549895
40682,1418829
40683,1418830
40684,1549901
40685,1287757
40686,501328
40687,1549906
40688,894547
40689,1418836
40690,1287765
40691,1549908
40692,1418840
40693,1156702
40694,1418852
40695,1549927
40696,1025640
40697,1418858
40698,1549935
40699,1549936
40700,1549938
40701,1549940
40702,763509
40703,1418872
40704,1418874
40705,1418877
40706,1549952
40707,1287808
40708,1418882
40709,1418883
40710,1418884
40711,1549953
40712,1549954
40713,1156747
40714,1549965
40715,1418893
40716,1418895
40717,1549970
40718,1418899
40719,1549973
40720,763543
40721,1549975
40722,1418905
40723,1549976
40724,1418903
40725,1549981
40726,1549984
40727,1418915
40728,1549987
40729,1549988
40730,1549991
40731,1549993
40732,1549995
40733,1418924
40734,894637
40735,1549997
40736,1549999
40737,1550001
40738,1418930
40739,1550002
40740,1550003
40741,1156789
40742,1550009
40743,1287866
40744,1550013
40745,1550014
40746,1418945
40747,894658
40748,1550020
40749,1287877
40750,1550023
40751,1287879
40752,1550025
40753,1025738
40754,1550026
40755,1418956
40756,1550027
40757,1550030
40758,1550031
40759,1550029
40760,1550033
40761,108243
40762,1550036
40763,1550037
40764,1418972
40765,1418973
40766,1550047
40767,1428302
40768,1156835
40769,1550051
40770,1550053
40771,1418982
40772,763624
40773,1550057
40774,1550058
40775,1550062
40776,1550064
40777,1550065
40778,1418995
40779,1550068
40780,1550070
40781,1418999
40782,1419000
40783,1550076
40784,1419005
40785,1550078
40786,1550079
40787,1419007
40788,1550082
40789,1550085
40790,1550086
40791,1550090
40792,1376207
40793,1550092
40794,1419021
40795,1419023
40796,1376208
40797,1419025
40798,1550098
40799,1550100
40800,1550102
40801,1419032
40802,1419034
40803,1156891
40804,1550107
40805,1550110
40806,1550111
40807,1550112
40808,1550113
40809,1419043
40810,1419044
40811,1550115
40812,1550118
40813,1550119
40814,1287971
40815,1550121
40816,1550116
40817,1550117
40818,108329
40819,1156909
40820,1550126
40821,1419053
40822,1550130
40823,1550131
40824,1287989
40825,1550135
40826,1419065
40827,1550138
40828,501563
40829,1550141
40830,1550142
40831,1550143
40832,632637
40833,1156929
40834,1550146
40835,1419075
40836,1419076
40837,763717
40838,1419078
40839,1550149
40840,1550151
40841,894793
40842,1419081
40843,1419083
40844,1550156
40845,1156938
40846,1419086
40847,1419087
40848,1419088
40849,1550160
40850,1419091
40851,1550164
40852,1550165
40853,1550166
40854,1419093
40855,1419096
40856,1550168
40857,1550171
40858,1550172
40859,1288029
40860,1288032
40861,1550176
40862,501601
40863,1156966
40864,501608
40865,1288046
40866,1156974
40867,1419127
40868,1288057
40869,1156987
40870,1550206
40871,1419135
40872,1550209
40873,1025924
40874,1419141
40875,1550217
40876,1419146
40877,239499
40878,1419145
40879,1025933
40880,763792
40881,1288084
40882,370583
40883,1419162
40884,1419167
40885,1419168
40886,1419169
40887,1288096
40888,1419170
40889,1419173
40890,108455
40891,1419179
40892,1419182
40893,1157045
40894,1419190
40895,1419189
40896,1419195
40897,1419198
40898,1419202
40899,1419206
40900,1419208
40901,1419209
40902,1419212
40903,1419213
40904,1025998
40905,1419214
40906,1550289
40907,1419225
40908,1419226
40909,1550300
40910,763879
40911,1026023
40912,1419245
40913,1419249
40914,1288177
40915,763890
40916,1288181
40917,1419255
40918,1026047
40919,108548
40920,1419269
40921,1419270
40922,1419272
40923,108556
40924,1419282
40925,894997
40926,1288219
40927,1550364
40928,1419293
40929,1419294
40930,1419292
40931,1419297
40932,1419306
40933,1550382
40934,1419312
40935,108594
40936,1419315
40937,1419317
40938,1550390
40939,1419325
40940,1419327
40941,108608
40942,1288264
40943,1288265
40944,1288266
40945,370760
40946,1288269
40947,1419342
40948,1550414
40949,1288272
40950,1419345
40951,1550416
40952,1288277
40953,1288278
40954,1419349
40955,1550423
40956,1419353
40957,1550426
40958,1288283
40959,1419352
40960,1288285
40961,108636
40962,1157208
40963,1550432
40964,1550438
40965,1550440
40966,1419371
40967,1550443
40968,1288302
40969,1419374
40970,895091
40971,1026164
40972,501877
40973,1550453
40974,1419383
40975,1157240
40976,632954
40977,1419390
40978,1550463
40979,1550465
40980,1419394
40981,764035
40982,1550467
40983,1419393
40984,1550471
40985,1550473
40986,1550474
40987,1550476
40988,1550477
40989,1288335
40990,1550480
40991,1550481
40992,1288336
40993,1419408
40994,1550485
40995,1419413
40996,1550487
40997,1550488
40998,1550489
40999,370837
41000,1550492
41001,1157277
41002,1288349
41003,1288350
41004,1550494
41005,1550495
41006,1550501
41007,1288358
41008,108709
41009,1550502
41010,1419440
41011,1550513
41012,1419442
41013,1550519
41014,1550521
41015,1550526
41016,1419456
41017,1419458
41018,1288387
41019,1419459
41020,1419460
41021,1419462
41022,1419464
41023,895177
41024,1157322
41025,1157323
41026,1550544
41027,1419474
41028,1419475
41029,1550549
41030,633047
41031,1288409
41032,1419485
41033,1419486
41034,1157343
41035,1550559
41036,1550561
41037,1419490
41038,1550560
41039,1550564
41040,1419494
41041,1288423
41042,1550568
41043,1550569
41044,1550566
41045,764137
41046,1550572
41047,1157350
41048,1419495
41049,1550570
41050,1288432
41051,1419505
41052,1550571
41053,1550583
41054,895225
41055,1288443
41056,1550590
41057,1550591
41058,1419520
41059,1157382
41060,1550599
41061,1419528
41062,764168
41063,108809
41064,1550603
41065,1419533
41066,1157392
41067,1550609
41068,108816
41069,1550613
41070,1550614
41071,1419546
41072,1288475
41073,1419547
41074,502047
41075,1550624
41076,1550625
41077,1550633
41078,1157419
41079,1288493
41080,1550638
41081,1550639
41082,1550637
41083,502063
41084,1550642
41085,502068
41086,1288504
41087,1550649
41088,371000
41089,1550651
41090,1288507
41091,1419579
41092,1419582
41093,1419586
41094,1550658
41095,1419589
41096,371014
41097,1419591
41098,1157447
41099,1419596
41100,1550669
41101,1157454
41102,108877
41103,1550672
41104,1419600
41105,1550680
41106,1419609
41107,1419612
41108,1550686
41109,108898
41110,1550694
41111,1550696
41112,1550699
41113,1550700
41114,1550702
41115,1550706
41116,1026419
41117,1419638
41118,1419641
41119,371066
41120,1288572
41121,1419645
41122,371070
41123,1550720
41124,1550721
41125,1550723
41126,1550725
41127,502154
41128,1288591
41129,1550735
41130,1550739
41131,108948
41132,1419669
41133,1026455
41134,764312
41135,1550746
41136,240028
41137,1550751
41138,502177
41139,1550755
41140,1550760
41141,240042
41142,1288626
41143,108983
41144,1288633
41145,1419709
41146,1550782
41147,1550783
41148,371138
41149,1550788
41150,240070
41151,1550794
41152,1550796
41153,1550800
41154,1550801
41155,1550804
41156,1419734
41157,895446
41158,1026520
41159,1550813
41160,1419746
41161,1550821
41162,895464
41163,334290
41164,1550826
41165,109037
41166,1550829
41167,1419761
41168,240113
41169,1550835
41170,895476
41171,1550838
41172,1550848
41173,1550850
41174,1550853
41175,1419781
41176,1419783
41177,1419786
41178,1550858
41179,895499
41180,1550861
41181,1550859
41182,1419792
41183,895508
41184,764436
41185,1157656
41186,895514
41187,1419803
41188,1550877
41189,1157661
41190,1157663
41191,1550883
41192,1550884
41193,1157669
41194,1288745
41195,1419818
41196,1550891
41197,1157677
41198,1026607
41199,1550895
41200,1550899
41201,1419828
41202,1550900
41203,1550903
41204,240187
41205,502332
41206,1419839
41207,1288768
41208,764481
41209,1550911
41210,1550915
41211,1419851
41212,1550927
41213,1550928
41214,1419857
41215,1550930
41216,1419855
41217,1157717
41218,1550934
41219,1419863
41220,1550937
41221,1550938
41222,1288799
41223,1419871
41224,1550945
41225,1026656
41226,1419876
41227,1026663
41228,1419880
41229,1550952
41230,1419882
41231,1550956
41232,1026674
41233,1419891
41234,1026676
41235,240243
41236,1419895
41237,1288824
41238,1419898
41239,371323
41240,1419899
41241,1419900
41242,1157761
41243,1419905
41244,502401
41245,502402
41246,371333
41247,1419909
41248,1157769
41249,1419917
41250,1288845
41251,1419924
41252,1288858
41253,1288859
41254,1419932
41255,1419933
41256,1419935
41257,1419938
41258,1419939
41259,1419947
41260,1157816
41261,1157817
41262,240316
41263,1551037
41264,1551042
41265,895683
41266,1551043
41267,1551045
41268,1026761
41269,1551058
41270,1288917
41271,1551062
41272,764645
41273,1551083
41274,1288941
41275,1551090
41276,1551091
41277,1288947
41278,1551092
41279,1420019
41280,895737
41281,1420026
41282,1551099
41283,1288956
41284,1551101
41285,1551102
41286,1420030
41287,1551103
41288,1157886
41289,1551106
41290,1551098
41291,1420037
41292,1420039
41293,1551113
41294,109323
41295,1551117
41296,1288976
41297,1551124
41298,1420056
41299,1288985
41300,1420061
41301,109343
41302,1551140
41303,1420071
41304,1289001
41305,1420074
41306,1289007
41307,1551166
41308,764739
41309,1420101
41310,1551174
41311,633670
41312,1420105
41313,1420110
41314,1420113
41315,1551188
41316,1420117
41317,1420118
41318,1420120
41319,1289049
41320,764763
41321,1551196
41322,1420126
41323,1551198
41324,1289055
41325,1551201
41326,1420129
41327,1289056
41328,1289057
41329,1420128
41330,1551207
41331,1289064
41332,1420138
41333,1551210
41334,1551211
41335,1420148
41336,240501
41337,1026938
41338,1551227
41339,895868
41340,633725
41341,1420158
41342,1551229
41343,1551232
41344,1551233
41345,1551230
41346,1420163
41347,1551235
41348,1551236
41349,1420166
41350,1551237
41351,895880
41352,1420169
41353,1551242
41354,1551240
41355,1551244
41356,1420173
41357,371598
41358,895887
41359,1551248
41360,1551253
41361,895893
41362,1551255
41363,1551256
41364,1551257
41365,1551261
41366,1420192
41367,109473
41368,109474
41369,895907
41370,502692
41371,1420195
41372,109475
41373,1551273
41374,1289130
41375,1289131
41376,1551279
41377,1420210
41378,1551292
41379,1158078
41380,1551295
41381,1551297
41382,1420227
41383,1420229
41384,1551302
41385,371657
41386,109515
41387,633804
41388,1551313
41389,1551314
41390,1551318
41391,1420246
41392,1420247
41393,633818
41394,1551324
41395,1420254
41396,1420255
41397,764897
41398,1289187
41399,1027047
41400,1289193
41401,1551339
41402,1289195
41403,1289200
41404,1551344
41405,1289203
41406,1420275
41407,502775
41408,1551359
41409,1158144
41410,1027072
41411,1420287
41412,1420292
41413,1420295
41414,764937
41415,1420298
41416,502799
41417,1420303
41418,1551377
41419,1551378
41420,1551379
41421,1420312
41422,1551385
41423,764958
41424,1158180
41425,1551399
41426,1551407
41427,1158191
41428,633911
41429,1289272
41430,1551418
41431,1551420
41432,1420350
41433,1551432
41434,1420363
41435,109643
41436,1420365
41437,1420366
41438,1420369
41439,1420370
41440,1420372
41441,1420375
41442,1551449
41443,1420378
41444,1420379
41445,1420383
41446,1420389
41447,1420390
41448,1289319
41449,896105
41450,1551470
41451,1551471
41452,1420398
41453,1551473
41454,896116
41455,1420405
41456,1420406
41457,765048
41458,1158264
41459,1027194
41460,109692
41461,1551489
41462,1551490
41463,1551493
41464,1551494
41465,1420423
41466,1420421
41467,1420427
41468,1551499
41469,1551501
41470,1420430
41471,1420433
41472,1420436
41473,1420437
41474,1551509
41475,634004
41476,1289370
41477,1551515
41478,1289375
41479,1420449
41480,1420461
41481,1551534
41482,502958
41483,1420466
41484,1551540
41485,1289397
41486,1551541
41487,1551543
41488,1289407
41489,1420480
41490,1551551
41491,371904
41492,240838
41493,1551564
41494,1420494
41495,1551566
41496,1420497
41497,1551569
41498,1551571
41499,1551572
41500,1551570
41501,1420502
41502,1551575
41503,1551576
41504,1551577
41505,1551578
41506,1551579
41507,1551580
41508,1551581
41509,1420510
41510,1551583
41511,1551584
41512,1551585
41513,1420514
41514,1551587
41515,1551588
41516,1551586
41517,1551590
41518,1551593
41519,503021
41520,1551598
41521,1420527
41522,1551601
41523,1551603
41524,1420532
41525,1027318
41526,1289463
41527,1551608
41528,1158392
41529,1551611
41530,1289468
41531,1551613
41532,1420553
41533,1420554
41534,1420557
41535,1551631
41536,1551632
41537,1551635
41538,240915
41539,1551637
41540,371995
41541,1420571
41542,1420575
41543,1551647
41544,1420577
41545,1551648
41546,1551652
41547,1551653
41548,1551657
41549,1289514
41550,1420587
41551,1551664
41552,372017
41553,1420597
41554,372023
41555,1551675
41556,1551677
41557,1158463
41558,1551684
41559,1551695
41560,1551696
41561,240976
41562,1420628
41563,1551704
41564,1551711
41565,634211
41566,1289571
41567,1551719
41568,1420648
41569,109930
41570,372080
41571,765296
41572,1551733
41573,634233
41574,1289594
41575,1551740
41576,1551742
41577,1551746
41578,1420677
41579,1551751
41580,634255
41581,1289617
41582,1420689
41583,1158547
41584,1289620
41585,896405
41586,1289623
41587,1289634
41588,1551779
41589,1551782
41590,1420712
41591,1420717
41592,1551789
41593,1420718
41594,1289646
41595,1551796
41596,1158585
41597,1551804
41598,1289660
41599,1420737
41600,372162
41601,1551812
41602,634310
41603,1420748
41604,1289677
41605,503246
41606,1420751
41607,503248
41608,1420752
41609,1420754
41610,634323
41611,1420757
41612,1551832
41613,1420761
41614,1420760
41615,1420763
41616,1551834
41617,1420765
41618,1551838
41619,1551839
41620,1420769
41621,1420771
41622,1289701
41623,1551849
41624,1420779
41625,765422
41626,1420786
41627,1551878
41628,1551881
41629,1158666
41630,1420811
41631,110091
41632,1420818
41633,1551896
41634,1420825
41635,1551898
41636,1551899
41637,1289757
41638,1420841
41639,241193
41640,241197
41641,1289780
41642,1420853
41643,1289792
41644,1551945
41645,1420875
41646,896589
41647,1420877
41648,1551951
41649,1551949
41650,1420881
41651,1551955
41652,1551957
41653,1551958
41654,1551959
41655,1420888
41656,1551960
41657,241240
41658,1551966
41659,1551967
41660,1289824
41661,1289832
41662,1420906
41663,1551993
41664,1551994
41665,1420923
41666,372351
41667,1289856
41668,1552004
41669,1552005
41670,1552006
41671,1552007
41672,1289864
41673,1552008
41674,1420938
41675,1552009
41676,1289868
41677,1420941
41678,1552011
41679,1552015
41680,1420944
41681,1552013
41682,1552012
41683,1420947
41684,1552020
41685,1552021
41686,1552022
41687,1420956
41688,1420969
41689,1552046
41690,1158831
41691,1552051
41692,1552052
41693,896697
41694,1289913
41695,503483
41696,1552061
41697,1552062
41698,1420990
41699,1552063
41700,1552068
41701,372420
41702,1552070
41703,1552072
41704,1421002
41705,1289931
41706,241354
41707,1552081
41708,1289942
41709,1421015
41710,1158871
41711,372443
41712,1421025
41713,1552101
41714,1552104
41715,1552106
41716,1552108
41717,1289965
41718,1289968
41719,1421041
41720,1158896
41721,1289973
41722,1552118
41723,896760
41724,1027833
41725,1158905
41726,1552123
41727,1552130
41728,1421062
41729,1421066
41730,1552141
41731,1421070
41732,1421073
41733,1421074
41734,1552146
41735,1552149
41736,1552154
41737,1421084
41738,1552157
41739,1027868
41740,1421087
41741,1421088
41742,1552161
41743,1552156
41744,1290015
41745,1552163
41746,1290021
41747,1552160
41748,896808
41749,1552170
41750,1552171
41751,1552172
41752,1421102
41753,1552176
41754,1552177
41755,1421105
41756,1290033
41757,110389
41758,1552182
41759,1552184
41760,1552186
41761,1552195
41762,503619
41763,1421123
41764,1552198
41765,241477
41766,1027909
41767,1290061
41768,503631
41769,503632
41770,765780
41771,1552215
41772,1421149
41773,1421150
41774,1552222
41775,1552227
41776,1552229
41777,1552236
41778,1552237
41779,1552242
41780,1552243
41781,1552245
41782,1552246
41783,1027958
41784,1552248
41785,1421173
41786,1421180
41787,1421181
41788,1552256
41789,1159042
41790,1421188
41791,1421190
41792,1552263
41793,1552268
41794,1421196
41795,1552271
41796,1421200
41797,1552274
41798,634773
41799,1552278
41800,1552279
41801,1552280
41802,1421209
41803,1552282
41804,1552283
41805,634778
41806,1552285
41807,1421208
41808,1552287
41809,1421213
41810,1552289
41811,1421217
41812,1552290
41813,1421220
41814,1159078
41815,110503
41816,503720
41817,372650
41818,1552300
41819,1421233
41820,503730
41821,241587
41822,1552310
41823,1421238
41824,1421241
41825,1552313
41826,110521
41827,1552316
41828,1552318
41829,1552323
41830,1552324
41831,1552325
41832,1421254
41833,1552327
41834,1552326
41835,110535
41836,1290189
41837,1552333
41838,1552336
41839,1552338
41840,1552341
41841,110550
41842,1421272
41843,1421274
41844,1421275
41845,372700
41846,1290205
41847,1552347
41848,1552349
41849,1421280
41850,1290209
41851,1552353
41852,1552352
41853,1421285
41854,1290214
41855,1552358
41856,1552359
41857,1421289
41858,1290218
41859,1552362
41860,503789
41861,1552366
41862,1290224
41863,1421298
41864,1290228
41865,1290233
41866,1290237
41867,1552382
41868,503806
41869,1421323
41870,1552399
41871,1421327
41872,1421329
41873,110608
41874,1552405
41875,1421337
41876,1290276
41877,1552424
41878,1552427
41879,1552428
41880,1290285
41881,1421357
41882,766001
41883,1552435
41884,1552438
41885,1552439
41886,1552444
41887,241725
41888,634947
41889,1421380
41890,1421379
41891,1421382
41892,372805
41893,1421384
41894,1421385
41895,1552458
41896,897102
41897,1552463
41898,1552464
41899,110672
41900,503890
41901,1028179
41902,490926
41903,1421398
41904,1552470
41905,1421400
41906,1552484
41907,1552485
41908,1290343
41909,1159280
41910,1552502
41911,1421430
41912,1552504
41913,766073
41914,1421433
41915,1421438
41916,1421440
41917,1421441
41918,1552518
41919,1421456
41920,1421458
41921,1421460
41922,1552532
41923,1421463
41924,1421466
41925,503963
41926,1421468
41927,1552542
41928,1421472
41929,1552547
41930,1290403
41931,1028264
41932,1552554
41933,1290420
41934,1552565
41935,1552564
41936,1552567
41937,1421497
41938,1421501
41939,1421508
41940,504005
41941,504006
41942,1421509
41943,1421518
41944,1552590
41945,635089
41946,1421522
41947,1552596
41948,1421526
41949,1421528
41950,897240
41951,1421538
41952,1421539
41953,1421540
41954,372966
41955,1421543
41956,1421542
41957,1421545
41958,1421546
41959,1421549
41960,1421550
41961,1290481
41962,766194
41963,372979
41964,1421556
41965,1028345
41966,1421562
41967,1421564
41968,1421565
41969,635134
41970,1421567
41971,1421568
41972,1552646
41973,1421576
41974,1552658
41975,373012
41976,504087
41977,1028382
41978,1290529
41979,504101
41980,1421611
41981,1290539
41982,504109
41983,241964
41984,1421615
41985,1421616
41986,504113
41987,1028403
41988,504122
41989,1552700
41990,1421628
41991,1290560
41992,1421633
41993,1552706
41994,635202
41995,635206
41996,1159495
41997,766282
41998,1159501
41999,1421651
42000,504147
42001,1552735
42002,1552737
42003,1552738
42004,1552739
42005,1552740
42006,504164
42007,1552741
42008,1552743
42009,1028456
42010,1421673
42011,504170
42012,1552744
42013,504172
42014,1552746
42015,1552747
42016,1552748
42017,1552754
42018,1421682
42019,1159546
42020,1421690
42021,1421692
42022,1290620
42023,1159550
42024,1421696
42025,1028483
42026,1552772
42027,1552773
42028,1552771
42029,1421706
42030,1028490
42031,1552780
42032,1421709
42033,1552785
42034,1421715
42035,1552787
42036,242071
42037,1421724
42038,1552799
42039,1552806
42040,1421734
