,id
30297,1394630
30298,1525705
30299,1525709
30300,1525711
30301,1525712
30302,1263568
30303,1525718
30304,1525720
30305,1263578
30306,1394652
30307,1525725
30308,1525727
30309,1001440
30310,1525728
30311,1394655
30312,1394661
30313,1394662
30314,608231
30315,1525733
30316,1525734
30317,1132519
30318,1263595
30319,1525740
30320,1525739
30321,1525742
30322,1525743
30323,1525744
30324,1394671
30325,1525737
30326,1525747
30327,1394676
30328,870388
30329,1525748
30330,1525750
30331,1394680
30332,1525753
30333,1525751
30334,1525749
30335,1525756
30336,1001469
30337,1525762
30338,1263618
30339,1001477
30340,1394695
30341,1394696
30342,1525772
30343,1525773
30344,1525774
30345,1525775
30346,346127
30347,739341
30348,739348
30349,1394710
30350,1394711
30351,1525784
30352,1394714
30353,1132572
30354,346151
30355,1525803
30356,1525804
30357,1263661
30358,1525808
30359,1132595
30360,1525813
30361,1394745
30362,1394746
30363,1132603
30364,870460
30365,1394751
30366,1525826
30367,1394755
30368,1525827
30369,1132613
30370,1394761
30371,1394763
30372,1394764
30373,1525846
30374,215126
30375,215129
30376,1525850
30377,1525851
30378,1394778
30379,1525854
30380,1525856
30381,1525869
30382,1525873
30383,1394804
30384,1394806
30385,1263741
30386,477311
30387,1394816
30388,346241
30389,1525890
30390,1525892
30391,1263750
30392,1394825
30393,1394826
30394,1394831
30395,1525904
30396,1525903
30397,1132690
30398,1394835
30399,1132692
30400,1525909
30401,1525910
30402,346263
30403,1394842
30404,1525916
30405,1525924
30406,1525925
30407,1394856
30408,1525932
30409,1525934
30410,1525935
30411,1132718
30412,1525938
30413,1394868
30414,1394872
30415,1394874
30416,1525947
30417,1394875
30418,1525951
30419,1525954
30420,1525955
30421,1394885
30422,1525959
30423,1525962
30424,1394891
30425,1525964
30426,1132748
30427,1525968
30428,1525971
30429,1525978
30430,1525979
30431,1394910
30432,1525983
30433,1394914
30434,1525988
30435,870631
30436,1525992
30437,1525997
30438,1394926
30439,1263854
30440,1526001
30441,1526003
30442,1394932
30443,84213
30444,1132789
30445,1394935
30446,477432
30447,1394937
30448,1526012
30449,1526015
30450,1263872
30451,1526016
30452,870659
30453,1526020
30454,1526019
30455,1526022
30456,1526023
30457,1132810
30458,739596
30459,1526028
30460,1526033
30461,1394963
30462,477464
30463,477465
30464,739612
30465,1394975
30466,1526051
30467,1526052
30468,1526053
30469,1526054
30470,1394984
30471,1394985
30472,1526060
30473,1526061
30474,1526063
30475,1526064
30476,1526067
30477,1394996
30478,1526069
30479,1394998
30480,1526072
30481,1395005
30482,1395006
30483,1526079
30484,1526080
30485,1526082
30486,1526090
30487,1526094
30488,1526104
30489,1526112
30490,1526114
30491,1395047
30492,215403
30493,1132908
30494,1526129
30495,1395064
30496,1395066
30497,1395068
30498,1395072
30499,1395077
30500,1395078
30501,1132934
30502,1395080
30503,870793
30504,1132938
30505,1395084
30506,1395086
30507,215439
30508,1395090
30509,1395091
30510,1395095
30511,1395098
30512,1395105
30513,1395107
30514,1132966
30515,477607
30516,1395112
30517,1395114
30518,1395118
30519,84400
30520,477617
30521,1395122
30522,1526195
30523,1526205
30524,1264067
30525,1526211
30526,1395141
30527,1526217
30528,1526222
30529,1395153
30530,1526228
30531,1526233
30532,215514
30533,1526235
30534,1526236
30535,1133024
30536,1133025
30537,1395171
30538,1133028
30539,1526245
30540,1395178
30541,215534
30542,1526255
30543,1395184
30544,1395187
30545,1526259
30546,215542
30547,1395191
30548,1133051
30549,1526268
30550,1133053
30551,1133057
30552,1133059
30553,1526279
30554,1133064
30555,477710
30556,346643
30557,1395220
30558,1526294
30559,1526297
30560,1526298
30561,1526299
30562,1264157
30563,1395235
30564,1395237
30565,1395238
30566,1264173
30567,1526320
30568,1526321
30569,870962
30570,1395254
30571,1395259
30572,1264189
30573,1526335
30574,1526340
30575,1526343
30576,1526344
30577,1395273
30578,739911
30579,1526347
30580,1526349
30581,1526355
30582,1526357
30583,1526364
30584,1264221
30585,1526366
30586,1395294
30587,1395293
30588,1395296
30589,215650
30590,1526372
30591,477797
30592,1526379
30593,1526380
30594,1526382
30595,1526383
30596,1526387
30597,1395315
30598,1526395
30599,1395324
30600,1395325
30601,1264259
30602,1526406
30603,84617
30604,1526413
30605,1526416
30606,1133205
30607,1526424
30608,608921
30609,1526426
30610,1395356
30611,1526430
30612,1395363
30613,1395365
30614,477862
30615,1395387
30616,1395402
30617,1526475
30618,1395406
30619,1395407
30620,84687
30621,1526487
30622,1395417
30623,1526489
30624,1395418
30625,346841
30626,1395424
30627,1395426
30628,1526504
30629,1133293
30630,1133294
30631,84718
30632,1526515
30633,477947
30634,1526527
30635,1526528
30636,1002240
30637,1526538
30638,84754
30639,1395478
30640,1526552
30641,1526554
30642,1395488
30643,346918
30644,346919
30645,1526568
30646,1395501
30647,1395503
30648,1526579
30649,1395507
30650,1395509
30651,1264438
30652,1264442
30653,1526588
30654,84798
30655,1133377
30656,1526597
30657,1264461
30658,1395535
30659,1526615
30660,1395549
30661,1526622
30662,1264483
30663,1526628
30664,1133417
30665,1395570
30666,84868
30667,1264520
30668,1395592
30669,1526667
30670,84876
30671,1526670
30672,1395602
30673,1395604
30674,1526678
30675,1526679
30676,1395607
30677,347037
30678,1264543
30679,1395615
30680,1395616
30681,1395619
30682,215975
30683,1264556
30684,1395630
30685,1002417
30686,1264562
30687,1395633
30688,1264564
30689,1395637
30690,740277
30691,1264567
30692,84914
30693,1264571
30694,1264572
30695,1264573
30696,1264574
30697,1264577
30698,1526723
30699,1133509
30700,1395659
30701,1395663
30702,1526737
30703,1264593
30704,1264595
30705,1395670
30706,1526750
30707,1264607
30708,1526756
30709,478190
30710,216047
30711,1395696
30712,740342
30713,1526776
30714,347134
30715,1395713
30716,1133572
30717,1395719
30718,1526796
30719,1395728
30720,1395729
30721,1395731
30722,1395735
30723,609305
30724,871451
30725,871453
30726,1395743
30727,1526815
30728,1526817
30729,1526818
30730,1002528
30731,1395748
30732,1526824
30733,1395752
30734,1526826
30735,1395759
30736,1395763
30737,216116
30738,478264
30739,216123
30740,1395774
30741,1526847
30742,871489
30743,216132
30744,1526859
30745,1002571
30746,1526861
30747,478284
30748,1526864
30749,1395795
30750,1133652
30751,1526867
30752,1526870
30753,1526872
30754,1002597
30755,1526886
30756,1526891
30757,1002607
30758,1395825
30759,478321
30760,1526898
30761,1133684
30762,1395833
30763,1395835
30764,871547
30765,1526909
30766,1395837
30767,1395839
30768,1395841
30769,1395846
30770,1526925
30771,478360
30772,1395867
30773,1395870
30774,1526943
30775,1526945
30776,1395873
30777,1395886
30778,1526959
30779,1526960
30780,1526970
30781,1264830
30782,1526975
30783,1264832
30784,740548
30785,1526981
30786,1526982
30787,740551
30788,1526983
30789,1395908
30790,1526985
30791,1395917
30792,1395920
30793,1526993
30794,1526992
30795,1526995
30796,1526996
30797,1395927
30798,1527001
30799,1527003
30800,1527011
30801,1002724
30802,1527013
30803,1527015
30804,1395946
30805,1395950
30806,1264879
30807,1527023
30808,1395953
30809,1395954
30810,1527026
30811,85249
30812,478470
30813,1527049
30814,1395982
30815,1395983
30816,1395984
30817,1527056
30818,1395987
30819,1395989
30820,1527062
30821,1527061
30822,1133849
30823,347417
30824,1527066
30825,1527074
30826,1527075
30827,1527079
30828,1527080
30829,1133864
30830,478506
30831,1527082
30832,1527084
30833,1527085
30834,1527086
30835,1396015
30836,1264936
30837,347439
30838,478510
30839,216365
30840,1527092
30841,1527093
30842,1527094
30843,1264953
30844,740669
30845,1527105
30846,1527106
30847,871747
30848,85316
30849,1527115
30850,1396044
30851,1396045
30852,1527117
30853,1264974
30854,1396048
30855,1527121
30856,1527116
30857,347475
30858,1396053
30859,1527127
30860,85335
30861,1396056
30862,1396057
30863,1396059
30864,1264988
30865,1527132
30866,1396062
30867,1264987
30868,85344
30869,85345
30870,1133927
30871,1396072
30872,1527144
30873,1527151
30874,1396079
30875,1527155
30876,1396084
30877,1396086
30878,1396093
30879,1527166
30880,1396098
30881,1396101
30882,1527177
30883,609675
30884,1527182
30885,216466
30886,1527187
30887,1527195
30888,1527197
30889,1396131
30890,609700
30891,1527203
30892,1527206
30893,1133988
30894,85420
30895,1527213
30896,1396145
30897,1527219
30898,1527220
30899,347571
30900,1396155
30901,1527237
30902,1396167
30903,1134024
30904,1527240
30905,1396172
30906,1396175
30907,1265104
30908,609748
30909,1527256
30910,85464
30911,1527257
30912,1527259
30913,1527260
30914,1527264
30915,216557
30916,1134066
30917,1396213
30918,1527294
30919,1134084
30920,1527300
30921,1396235
30922,1527309
30923,1527310
30924,1527312
30925,871954
30926,1527314
30927,1527315
30928,1527321
30929,1527324
30930,1527328
30931,1527332
30932,1396260
30933,1527340
30934,871985
30935,1527347
30936,1396276
30937,1527355
30938,1527356
30939,1396287
30940,1527361
30941,1527363
30942,1396291
30943,1396297
30944,1527370
30945,1396298
30946,1396303
30947,609871
30948,1527378
30949,1527379
30950,1527380
30951,1003095
30952,1527384
30953,1527385
30954,1003097
30955,1527389
30956,1396323
30957,1396324
30958,1527397
30959,1527395
30960,347747
30961,1396339
30962,1265270
30963,1265272
30964,347770
30965,347772
30966,478847
30967,1396361
30968,1527437
30969,1396366
30970,1396373
30971,1396375
30972,1396379
30973,1527452
30974,1527453
30975,741019
30976,872098
30977,741027
30978,1265316
30979,1527459
30980,1265318
30981,1527463
30982,1396393
30983,1527467
30984,1527469
30985,1527471
30986,1265328
30987,1265329
30988,609968
30989,1527475
30990,85679
30991,1527477
30992,1265334
30993,1527482
30994,1527485
30995,1265342
30996,1265343
30997,1527488
30998,1527495
30999,1265356
31000,1527500
31001,1265368
31002,1003224
31003,1527515
31004,1396449
31005,1396450
31006,1527531
31007,1527532
31008,1527533
31009,1265391
31010,1527535
31011,1003252
31012,1396471
31013,1134329
31014,1396474
31015,1527547
31016,347907
31017,1527556
31018,1527562
31019,1396491
31020,1396492
31021,1396496
31022,1396497
31023,1527570
31024,1265429
31025,1003294
31026,1396512
31027,1396515
31028,872228
31029,347939
31030,1527592
31031,1527601
31032,872241
31033,1134387
31034,1396539
31035,1527612
31036,1003324
31037,1265472
31038,1527618
31039,479048
31040,1527626
31041,1396555
31042,1134412
31043,872271
31044,1396562
31045,347986
31046,1396564
31047,1527639
31048,1396568
31049,1396567
31050,1527642
31051,1396571
31052,1396569
31053,872286
31054,1396581
31055,479078
31056,1396583
31057,1396584
31058,1396585
31059,1396588
31060,872301
31061,1396592
31062,1396593
31063,1527665
31064,1527666
31065,610165
31066,1527670
31067,1396599
31068,1396600
31069,1527671
31070,872317
31071,1527680
31072,1527684
31073,1527688
31074,1396619
31075,872332
31076,216972
31077,1396624
31078,1527701
31079,1527702
31080,1527704
31081,1396633
31082,1396634
31083,1396635
31084,1396636
31085,1396637
31086,1527710
31087,1527711
31088,1527712
31089,1396639
31090,1527713
31091,1396643
31092,1003428
31093,1527724
31094,1527725
31095,1527729
31096,1396659
31097,1396664
31098,1527736
31099,1396666
31100,1527739
31101,1527737
31102,1527741
31103,1527743
31104,1527744
31105,1396673
31106,1527745
31107,1527746
31108,1265604
31109,1527749
31110,872390
31111,217028
31112,1527753
31113,1527756
31114,1396686
31115,1527760
31116,217040
31117,1527764
31118,1527770
31119,1396700
31120,1527772
31121,1265639
31122,1396715
31123,1396719
31124,1527795
31125,1527798
31126,1527799
31127,217081
31128,1527803
31129,1527804
31130,1396733
31131,1527807
31132,1396737
31133,1265666
31134,1527811
31135,1396738
31136,1396741
31137,1396739
31138,1527816
31139,1527817
31140,1527819
31141,1396750
31142,1527823
31143,1527824
31144,1527828
31145,1527829
31146,1265685
31147,1265691
31148,1527837
31149,1396766
31150,1265695
31151,86049
31152,1527847
31153,1396783
31154,1396784
31155,1527860
31156,1265718
31157,1265719
31158,1265720
31159,217145
31160,1265722
31161,1265723
31162,1265724
31163,1527867
31164,1396794
31165,1265727
31166,1265728
31167,1265729
31168,1265730
31169,1265731
31170,1265732
31171,1527874
31172,1527875
31173,1396803
31174,1265736
31175,1265737
31176,610380
31177,1527888
31178,741457
31179,1527891
31180,1527893
31181,1396822
31182,1265750
31183,1396821
31184,1527897
31185,1527894
31186,1527899
31187,1527900
31188,1396824
31189,1527902
31190,1396823
31191,1396836
31192,1527909
31193,1396839
31194,1527912
31195,1527917
31196,1134702
31197,1527920
31198,1527924
31199,1527926
31200,1396855
31201,1396856
31202,610423
31203,1527929
31204,1396860
31205,1527934
31206,1527936
31207,1527940
31208,1527946
31209,1527947
31210,348310
31211,86168
31212,1527960
31213,1265818
31214,1527964
31215,1396894
31216,479393
31217,1396901
31218,1527976
31219,1396905
31220,1527977
31221,1396907
31222,1527980
31223,86184
31224,86193
31225,86194
31226,86195
31227,872630
31228,348350
31229,1396940
31230,610509
31231,1528021
31232,1396952
31233,86233
31234,1528025
31235,1528026
31236,1528030
31237,1265887
31238,1528031
31239,1528036
31240,741604
31241,1396967
31242,1528041
31243,1396972
31244,1003760
31245,1003764
31246,1396982
31247,1396984
31248,479484
31249,1528062
31250,479489
31251,1134852
31252,741643
31253,1397004
31254,741644
31255,1528078
31256,1528080
31257,1528087
31258,1397016
31259,1528089
31260,1397020
31261,1528097
31262,1265961
31263,1528105
31264,1528108
31265,1397043
31266,1528115
31267,1397045
31268,1528121
31269,1397052
31270,1397054
31271,479550
31272,1397056
31273,1397057
31274,1397058
31275,1397059
31276,1397060
31277,1134913
31278,1528134
31279,1134919
31280,610629
31281,1134922
31282,1397073
31283,1003860
31284,217432
31285,217433
31286,217434
31287,1397083
31288,479577
31289,479578
31290,1528159
31291,1397092
31292,1528165
31293,1266022
31294,1528172
31295,1397100
31296,1528180
31297,1528181
31298,1528182
31299,1528186
31300,1528188
31301,1397121
31302,86405
31303,479622
31304,1528200
31305,1397128
31306,1528201
31307,872850
31308,1528214
31309,1003929
31310,1397146
31311,1266075
31312,1135013
31313,872870
31314,1003946
31315,1528236
31316,610734
31317,1528242
31318,86455
31319,1528250
31320,479679
31321,1003968
31322,1528255
31323,1528260
31324,1003975
31325,1266124
31326,1528268
31327,1528269
31328,1528272
31329,1397201
31330,1266131
31331,1528276
31332,1528278
31333,1266134
31334,1003991
31335,1266139
31336,1397219
31337,1397220
31338,1528294
31339,1528296
31340,1397232
31341,1528310
31342,1266172
31343,1528325
31344,1528332
31345,1397266
31346,86547
31347,348692
31348,1528343
31349,1528353
31350,479777
31351,1528360
31352,1266221
31353,1397295
31354,1135157
31355,1528374
31356,1397303
31357,1528376
31358,1397306
31359,1528378
31360,1397308
31361,1528380
31362,1397310
31363,1528387
31364,1397318
31365,348744
31366,1266249
31367,1266250
31368,1528399
31369,1528400
31370,479823
31371,1397330
31372,610898
31373,1266265
31374,1397337
31375,1266268
31376,1397341
31377,1397343
31378,1528416
31379,1528417
31380,1528418
31381,1528419
31382,1528420
31383,1528422
31384,1266283
31385,1528430
31386,86640
31387,1397360
31388,1397361
31389,479857
31390,1397365
31391,1528437
31392,1528438
31393,1135224
31394,1528441
31395,1528444
31396,329842
31397,1397375
31398,1397376
31399,1528447
31400,1397379
31401,1397380
31402,1528451
31403,1397384
31404,1528459
31405,1528460
31406,1528462
31407,1528463
31408,1397393
31409,1266324
31410,1528469
31411,1528471
31412,1397400
31413,1397401
31414,479901
31415,1397406
31416,1397407
31417,1004197
31418,1528486
31419,1397417
31420,1528492
31421,1528497
31422,1397426
31423,1397432
31424,1397433
31425,1266369
31426,1397442
31427,1397447
31428,1397448
31429,1397452
31430,1397453
31431,1397457
31432,1397458
31433,1528534
31434,1135320
31435,611032
31436,479962
31437,217816
31438,1397471
31439,1397472
31440,1266416
31441,1528563
31442,1528567
31443,1528568
31444,479992
31445,1528570
31446,1528571
31447,86778
31448,1528581
31449,873222
31450,1397513
31451,1528589
31452,1266448
31453,1135377
31454,1528594
31455,1528595
31456,1528593
31457,1397525
31458,1528598
31459,1528597
31460,1266450
31461,1266453
31462,480026
31463,1266458
31464,1528604
31465,1528605
31466,1266456
31467,1528607
31468,1397536
31469,1528614
31470,1397546
31471,1397549
31472,1266478
31473,1135411
31474,1397556
31475,742206
31476,1266495
31477,1528640
31478,1528639
31479,1528645
31480,348999
31481,1528650
31482,1528654
31483,86862
31484,1004370
31485,1528661
31486,873302
31487,1528667
31488,1528668
31489,1004380
31490,742238
31491,1528674
31492,86886
31493,1528682
31494,1528683
31495,873322
31496,480109
31497,1528686
31498,1397615
31499,1397616
31500,1528689
31501,480110
31502,1528692
31503,1528695
31504,1528696
31505,1528697
31506,1397626
31507,217984
31508,742273
31509,1528706
31510,349058
31511,480130
31512,349061
31513,217990
31514,1528712
31515,1528725
31516,873366
31517,1528731
31518,1528733
31519,349086
31520,1528744
31521,873393
31522,1397683
31523,1528757
31524,1135541
31525,1397687
31526,1528760
31527,1397692
31528,1528766
31529,1528768
31530,1528770
31531,1004485
31532,1135560
31533,1528779
31534,1528780
31535,1528781
31536,1528783
31537,1528784
31538,1397717
31539,349142
31540,1528791
31541,1397720
31542,1397721
31543,1397723
31544,1528795
31545,1528797
31546,1528798
31547,1528799
31548,1004511
31549,1397729
31550,1528800
31551,1397731
31552,1528803
31553,1528801
31554,1528805
31555,1528807
31556,1528808
31557,1397737
31558,1528809
31559,1528810
31560,1528806
31561,1397736
31562,1397743
31563,1397745
31564,1528818
31565,1528819
31566,1528820
31567,1397751
31568,1004535
31569,1397752
31570,1528834
31571,1397763
31572,1397764
31573,1528837
31574,1397770
31575,87051
31576,480268
31577,1528844
31578,1135640
31579,1528861
31580,1397793
31581,218145
31582,1528867
31583,1528869
31584,1397802
31585,1528876
31586,1397807
31587,1528880
31588,1397809
31589,1397813
31590,1397815
31591,1397818
31592,87098
31593,611388
31594,1528891
31595,1528895
31596,1528896
31597,1528898
31598,1004611
31599,1397828
31600,1397831
31601,349256
31602,1528907
31603,1528912
31604,1528914
31605,1397847
31606,1397849
31607,1135708
31608,1397853
31609,218208
31610,1528935
31611,1397864
31612,1528937
31613,1528938
31614,480364
31615,1397874
31616,1528947
31617,1397876
31618,1397878
31619,1528952
31620,1528953
31621,1397882
31622,1528955
31623,349308
31624,1528959
31625,1528960
31626,1528963
31627,1528964
31628,1528966
31629,1004678
31630,1528976
31631,1528977
31632,480406
31633,1528983
31634,1528986
31635,1004703
31636,1266847
31637,1528994
31638,1529000
31639,1397929
31640,1529004
31641,1529005
31642,1266863
31643,1397938
31644,480436
31645,1397942
31646,1004731
31647,1529019
31648,218302
31649,1529027
31650,1135812
31651,87238
31652,1529031
31653,1529034
31654,1529035
31655,1529039
31656,1529040
31657,1397970
31658,1397971
31659,1529042
31660,1397973
31661,1397976
31662,349401
31663,1529051
31664,1529053
31665,1397982
31666,1529054
31667,1004779
31668,1529068
31669,1529071
31670,87283
31671,1529078
31672,1135863
31673,1529082
31674,1398011
31675,1529087
31676,1529088
31677,1529089
31678,1529091
31679,480516
31680,1529093
31681,87301
31682,1529096
31683,480521
31684,1529099
31685,1529101
31686,1529103
31687,1266960
31688,1398037
31689,1398038
31690,1529113
31691,1398044
31692,1529116
31693,1529119
31694,1398050
31695,1529125
31696,1529128
31697,218409
31698,349483
31699,1398069
31700,1529141
31701,1529149
31702,1398087
31703,1398089
31704,1529163
31705,1398092
31706,1398095
31707,218449
31708,1398098
31709,1529171
31710,1267027
31711,1398106
31712,1267036
31713,1529194
31714,349548
31715,1398125
31716,87406
31717,480623
31718,87411
31719,1529204
31720,1398142
31721,1004930
31722,1529219
31723,1136004
31724,1529221
31725,1529225
31726,1529226
31727,1529231
31728,1529232
31729,1529233
31730,1529234
31731,1529235
31732,1529237
31733,1529238
31734,1529239
31735,1398168
31736,1529247
31737,1529250
31738,1398179
31739,87460
31740,742822
31741,1398183
31742,611752
31743,1004970
31744,1529260
31745,1267119
31746,480693
31747,1398198
31748,480697
31749,218553
31750,87484
31751,1529277
31752,1529280
31753,1267140
31754,611781
31755,1529287
31756,1267144
31757,1529289
31758,1529291
31759,1529299
31760,1529300
31761,1398229
31762,1529302
31763,1529305
31764,1267161
31765,480731
31766,1529307
31767,1267164
31768,1267166
31769,480735
31770,1267168
31771,1398241
31772,1267169
31773,1267162
31774,1267172
31775,1267173
31776,1267174
31777,1529319
31778,1267175
31779,1529321
31780,1529322
31781,1529323
31782,1267177
31783,1267181
31784,1267182
31785,1529327
31786,1267184
31787,1267183
31788,1267185
31789,1267187
31790,1529332
31791,1267188
31792,1529334
31793,1267190
31794,1267192
31795,1529337
31796,1529338
31797,1267193
31798,1529340
31799,1398268
31800,611837
31801,1267198
31802,1267199
31803,1529345
31804,1267201
31805,1267194
31806,1267196
31807,1398277
31808,1529346
31809,1529347
31810,1529352
31811,1529353
31812,1398282
31813,1529355
31814,1398287
31815,1398289
31816,218642
31817,1529362
31818,1398290
31819,1529365
31820,1529366
31821,1136151
31822,1529368
31823,1267226
31824,1398299
31825,1267228
31826,1529374
31827,1398303
31828,1529377
31829,1267234
31830,1267235
31831,349732
31832,1267238
31833,1529383
31834,1529386
31835,480813
31836,1398322
31837,1529394
31838,1005111
31839,1398328
31840,1398329
31841,1136196
31842,480841
31843,1398346
31844,480843
31845,1529419
31846,1398349
31847,1529422
31848,742987
31849,1529424
31850,1529425
31851,1398354
31852,1529427
31853,1398355
31854,1529429
31855,1398358
31856,1529433
31857,1267292
31858,1529442
31859,1267303
31860,1529456
31861,218746
31862,1398394
31863,1529486
31864,1398414
31865,1398416
31866,1136276
31867,1267349
31868,1529497
31869,1529507
31870,87717
31871,1529511
31872,874151
31873,1398439
31874,1529514
31875,1136299
31876,1398442
31877,1529517
31878,1398445
31879,1529518
31880,1529520
31881,1005225
31882,1529525
31883,1136312
31884,1398459
31885,1529531
31886,1267389
31887,1529534
31888,1398468
31889,1529541
31890,1529540
31891,218823
31892,1529543
31893,1529544
31894,1529546
31895,1529547
31896,1267403
31897,1136326
31898,1267401
31899,1398479
31900,1529552
31901,1398482
31902,1398483
31903,1529556
31904,1398485
31905,1267414
31906,1267411
31907,1529560
31908,1267413
31909,1005274
31910,1005268
31911,1529564
31912,1529565
31913,1529567
31914,1529569
31915,1136353
31916,1529571
31917,1529572
31918,1267425
31919,87777
31920,1529575
31921,1267436
31922,1529582
31923,1267442
31924,1267444
31925,218869
31926,1267446
31927,1267447
31928,1267448
31929,1529593
31930,1267450
31931,874238
31932,1529599
31933,1529600
31934,1529598
31935,1398532
31936,1398533
31937,1529605
31938,1529610
31939,1529611
31940,1529613
31941,1529616
31942,1267473
31943,1529619
31944,1529621
31945,1529622
31946,1529629
31947,1529630
31948,743198
31949,1529634
31950,1529635
31951,743203
31952,218917
31953,1398566
31954,1398567
31955,1267495
31956,1529640
31957,87845
31958,1529643
31959,1529646
31960,1398576
31961,1529652
31962,1529654
31963,1267510
31964,1529659
31965,1267518
31966,1529665
31967,1529668
31968,1398597
31969,1529669
31970,1529670
31971,1398600
31972,1529677
31973,1267538
31974,1529684
31975,1529686
31976,1398616
31977,1529690
31978,1398623
31979,1529697
31980,1529698
31981,1398630
31982,1529702
31983,1267560
31984,1267559
31985,218985
31986,1136491
31987,1267564
31988,1529713
31989,1398642
31990,218999
31991,1267576
31992,1398655
31993,1398657
31994,1398658
31995,1529730
31996,350089
31997,1398669
31998,1529741
31999,219024
32000,219033
32001,1529758
32002,1529760
32003,1529761
32004,219043
32005,1529764
32006,1136551
32007,1398696
32008,481192
32009,1529772
32010,1529773
32011,481198
32012,1529774
32013,1529775
32014,1529777
32015,1398706
32016,1398712
32017,1529784
32018,1529787
32019,481211
32020,1267650
32021,1398723
32022,1398726
32023,1398727
32024,612295
32025,1398729
32026,1398734
32027,1529811
32028,1398745
32029,1529823
32030,1398756
32031,1529828
32032,1529829
32033,1529835
32034,350203
32035,88061
32036,1005567
32037,219135
32038,1529857
32039,1398785
32040,743427
